ProductID,YearMonth,Quantity,Revenue,Category,SubCategory,Brand,Price,Year,Month,Quarter,Week,Day,AveragePrice,Season,Festival,TargetQuantity,TargetRevenue
P0234,2024-10,9.0,7920.0,4.0,9.0,0.0,1290.0,2024,10,4,1,1,880.0,2.0,3.0,10.0,6480.0
P0234,2024-11,10.0,6480.0,4.0,9.0,0.0,1290.0,2024,11,4,1,1,648.0,2.0,1.0,17.0,14715.0
P0234,2024-12,17.0,14715.0,4.0,9.0,0.0,1290.0,2024,12,4,1,1,865.5882352941177,2.0,8.0,8.0,5580.0
P0234,2025-01,8.0,5580.0,4.0,9.0,0.0,1290.0,2025,1,1,1,1,697.5,2.0,4.0,4.0,3420.0
P0234,2025-02,4.0,3420.0,4.0,9.0,0.0,1290.0,2025,2,1,1,1,855.0,2.0,5.0,6.0,5130.0
P0234,2025-03,6.0,5130.0,4.0,9.0,0.0,1290.0,2025,3,1,1,1,855.0,1.0,7.0,7.0,6210.0
P0234,2025-04,7.0,6210.0,4.0,9.0,0.0,1290.0,2025,4,2,1,1,887.1428571428571,1.0,7.0,6.0,5400.0
P0234,2025-05,6.0,5400.0,4.0,9.0,0.0,1290.0,2025,5,2,1,1,900.0,1.0,7.0,9.0,6120.0
P0234,2025-06,9.0,6120.0,4.0,9.0,0.0,1290.0,2025,6,2,1,1,680.0,0.0,6.0,1.0,720.0
P0234,2025-07,1.0,720.0,4.0,9.0,0.0,1290.0,2025,7,3,1,1,720.0,0.0,0.0,9.0,7875.0
P0234,2025-08,9.0,7875.0,4.0,9.0,0.0,1290.0,2025,8,3,1,1,875.0,0.0,2.0,10.0,8505.0
P0234,2025-09,10.0,8505.0,4.0,9.0,0.0,1290.0,2025,9,3,1,1,850.5,0.0,5.0,13.0,11115.0
P0234,2025-10,13.0,11115.0,4.0,9.0,0.0,1290.0,2025,10,4,1,1,855.0,2.0,3.0,2.0,1530.0
P0234,2025-11,2.0,1530.0,4.0,9.0,0.0,1290.0,2025,11,4,1,1,765.0,2.0,1.0,4.0,3555.0
P0234,2025-12,4.0,3555.0,4.0,9.0,0.0,1290.0,2025,12,4,1,1,888.75,2.0,8.0,,
P0235,2024-01,6.0,17150.0,0.0,22.0,6.0,390.0,2024,1,1,1,1,2858.3333333333335,2.0,4.0,12.0,39375.0
P0235,2024-02,12.0,39375.0,0.0,22.0,6.0,390.0,2024,2,1,1,1,3281.25,2.0,5.0,5.0,17150.0
P0235,2024-03,5.0,17150.0,0.0,22.0,6.0,390.0,2024,3,1,1,1,3430.0,1.0,7.0,8.0,26250.0
P0235,2024-04,8.0,26250.0,0.0,22.0,6.0,390.0,2024,4,2,1,1,3281.25,1.0,7.0,5.0,15750.0
P0235,2024-05,5.0,15750.0,0.0,22.0,6.0,390.0,2024,5,2,1,1,3150.0,1.0,7.0,2.0,5250.0
P0235,2024-06,2.0,5250.0,0.0,22.0,6.0,390.0,2024,6,2,1,1,2625.0,0.0,6.0,2.0,4900.0
P0235,2024-07,2.0,4900.0,0.0,22.0,6.0,390.0,2024,7,3,1,1,2450.0,0.0,0.0,0.0,0.0
P0235,2024-08,0.0,0.0,0.0,22.0,6.0,390.0,2024,8,3,1,1,390.0,0.0,2.0,8.0,26950.0
P0235,2024-09,8.0,26950.0,0.0,22.0,6.0,390.0,2024,9,3,1,1,3368.75,0.0,5.0,12.0,39900.0
P0235,2024-10,12.0,39900.0,0.0,22.0,6.0,390.0,2024,10,4,1,1,3325.0,2.0,3.0,6.0,14700.0
P0235,2024-11,6.0,14700.0,0.0,22.0,6.0,390.0,2024,11,4,1,1,2450.0,2.0,1.0,3.0,9450.0
P0235,2024-12,3.0,9450.0,0.0,22.0,6.0,390.0,2024,12,4,1,1,3150.0,2.0,8.0,3.0,8750.0
P0235,2025-01,3.0,8750.0,0.0,22.0,6.0,390.0,2025,1,1,1,1,2916.6666666666665,2.0,4.0,9.0,29400.0
P0235,2025-02,9.0,29400.0,0.0,22.0,6.0,390.0,2025,2,1,1,1,3266.6666666666665,2.0,5.0,9.0,29750.0
P0235,2025-03,9.0,29750.0,0.0,22.0,6.0,390.0,2025,3,1,1,1,3305.5555555555557,1.0,7.0,3.0,10150.0
P0235,2025-04,3.0,10150.0,0.0,22.0,6.0,390.0,2025,4,2,1,1,3383.3333333333335,1.0,7.0,12.0,41125.0
P0235,2025-05,12.0,41125.0,0.0,22.0,6.0,390.0,2025,5,2,1,1,3427.0833333333335,1.0,7.0,9.0,21700.0
P0235,2025-06,9.0,21700.0,0.0,22.0,6.0,390.0,2025,6,2,1,1,2411.1111111111113,0.0,6.0,8.0,24150.0
P0235,2025-07,8.0,24150.0,0.0,22.0,6.0,390.0,2025,7,3,1,1,3018.75,0.0,0.0,6.0,19950.0
P0235,2025-08,6.0,19950.0,0.0,22.0,6.0,390.0,2025,8,3,1,1,3325.0,0.0,2.0,12.0,40425.0
P0235,2025-09,12.0,40425.0,0.0,22.0,6.0,390.0,2025,9,3,1,1,3368.75,0.0,5.0,7.0,23100.0
P0235,2025-10,7.0,23100.0,0.0,22.0,6.0,390.0,2025,10,4,1,1,3300.0,2.0,3.0,9.0,23450.0
P0235,2025-11,9.0,23450.0,0.0,22.0,6.0,390.0,2025,11,4,1,1,2605.5555555555557,2.0,1.0,5.0,16975.0
P0235,2025-12,5.0,16975.0,0.0,22.0,6.0,390.0,2025,12,4,1,1,3395.0,2.0,8.0,,
P0236,2024-01,8.0,2280.0,1.0,4.0,1.0,1590.0,2024,1,1,1,1,285.0,2.0,4.0,14.0,5200.0
P0236,2024-02,14.0,5200.0,1.0,4.0,1.0,1590.0,2024,2,1,1,1,371.42857142857144,2.0,5.0,5.0,1840.0
P0236,2024-03,5.0,1840.0,1.0,4.0,1.0,1590.0,2024,3,1,1,1,368.0,1.0,7.0,16.0,6060.0
P0236,2024-04,16.0,6060.0,1.0,4.0,1.0,1590.0,2024,4,2,1,1,378.75,1.0,7.0,6.0,2200.0
P0236,2024-05,6.0,2200.0,1.0,4.0,1.0,1590.0,2024,5,2,1,1,366.6666666666667,1.0,7.0,2.0,720.0
P0236,2024-06,2.0,720.0,1.0,4.0,1.0,1590.0,2024,6,2,1,1,360.0,0.0,6.0,6.0,1800.0
P0236,2024-07,6.0,1800.0,1.0,4.0,1.0,1590.0,2024,7,3,1,1,300.0,0.0,0.0,8.0,3020.0
P0236,2024-08,8.0,3020.0,1.0,4.0,1.0,1590.0,2024,8,3,1,1,377.5,0.0,2.0,1.0,400.0
P0236,2024-09,1.0,400.0,1.0,4.0,1.0,1590.0,2024,9,3,1,1,400.0,0.0,5.0,6.0,2300.0
P0236,2024-10,6.0,2300.0,1.0,4.0,1.0,1590.0,2024,10,4,1,1,383.3333333333333,2.0,3.0,5.0,1600.0
P0236,2024-11,5.0,1600.0,1.0,4.0,1.0,1590.0,2024,11,4,1,1,320.0,2.0,1.0,10.0,3800.0
P0236,2024-12,10.0,3800.0,1.0,4.0,1.0,1590.0,2024,12,4,1,1,380.0,2.0,8.0,11.0,3440.0
P0236,2025-01,11.0,3440.0,1.0,4.0,1.0,1590.0,2025,1,1,1,1,312.72727272727275,2.0,4.0,6.0,2160.0
P0236,2025-02,6.0,2160.0,1.0,4.0,1.0,1590.0,2025,2,1,1,1,360.0,2.0,5.0,7.0,2720.0
P0236,2025-03,7.0,2720.0,1.0,4.0,1.0,1590.0,2025,3,1,1,1,388.57142857142856,1.0,7.0,15.0,5640.0
P0236,2025-04,15.0,5640.0,1.0,4.0,1.0,1590.0,2025,4,2,1,1,376.0,1.0,7.0,3.0,1180.0
P0236,2025-05,3.0,1180.0,1.0,4.0,1.0,1590.0,2025,5,2,1,1,393.3333333333333,1.0,7.0,5.0,1320.0
P0236,2025-06,5.0,1320.0,1.0,4.0,1.0,1590.0,2025,6,2,1,1,264.0,0.0,6.0,8.0,2320.0
P0236,2025-07,8.0,2320.0,1.0,4.0,1.0,1590.0,2025,7,3,1,1,290.0,0.0,0.0,3.0,1160.0
P0236,2025-08,3.0,1160.0,1.0,4.0,1.0,1590.0,2025,8,3,1,1,386.6666666666667,0.0,2.0,3.0,1200.0
P0236,2025-09,3.0,1200.0,1.0,4.0,1.0,1590.0,2025,9,3,1,1,400.0,0.0,5.0,7.0,2740.0
P0236,2025-10,7.0,2740.0,1.0,4.0,1.0,1590.0,2025,10,4,1,1,391.42857142857144,2.0,3.0,6.0,1600.0
P0236,2025-11,6.0,1600.0,1.0,4.0,1.0,1590.0,2025,11,4,1,1,266.6666666666667,2.0,1.0,9.0,3480.0
P0236,2025-12,9.0,3480.0,1.0,4.0,1.0,1590.0,2025,12,4,1,1,386.6666666666667,2.0,8.0,,
P0237,2024-01,5.0,3330.0,3.0,21.0,6.0,250.0,2024,1,1,1,1,666.0,2.0,4.0,13.0,11295.0
P0237,2024-02,13.0,11295.0,3.0,21.0,6.0,250.0,2024,2,1,1,1,868.8461538461538,2.0,5.0,13.0,10890.0
P0237,2024-03,13.0,10890.0,3.0,21.0,6.0,250.0,2024,3,1,1,1,837.6923076923077,1.0,7.0,14.0,12060.0
P0237,2024-04,14.0,12060.0,3.0,21.0,6.0,250.0,2024,4,2,1,1,861.4285714285714,1.0,7.0,3.0,2430.0
P0237,2024-05,3.0,2430.0,3.0,21.0,6.0,250.0,2024,5,2,1,1,810.0,1.0,7.0,7.0,4950.0
P0237,2024-06,7.0,4950.0,3.0,21.0,6.0,250.0,2024,6,2,1,1,707.1428571428571,0.0,6.0,10.0,7200.0
P0237,2024-07,10.0,7200.0,3.0,21.0,6.0,250.0,2024,7,3,1,1,720.0,0.0,0.0,6.0,5130.0
P0237,2024-08,6.0,5130.0,3.0,21.0,6.0,250.0,2024,8,3,1,1,855.0,0.0,2.0,23.0,19710.0
P0237,2024-09,23.0,19710.0,3.0,21.0,6.0,250.0,2024,9,3,1,1,856.9565217391304,0.0,5.0,14.0,11970.0
P0237,2024-10,14.0,11970.0,3.0,21.0,6.0,250.0,2024,10,4,1,1,855.0,2.0,3.0,9.0,6390.0
P0237,2024-11,9.0,6390.0,3.0,21.0,6.0,250.0,2024,11,4,1,1,710.0,2.0,1.0,11.0,9315.0
P0237,2024-12,11.0,9315.0,3.0,21.0,6.0,250.0,2024,12,4,1,1,846.8181818181819,2.0,8.0,10.0,6660.0
P0237,2025-01,10.0,6660.0,3.0,21.0,6.0,250.0,2025,1,1,1,1,666.0,2.0,4.0,0.0,0.0
P0237,2025-02,0.0,0.0,3.0,21.0,6.0,250.0,2025,2,1,1,1,250.0,2.0,5.0,6.0,5040.0
P0237,2025-03,6.0,5040.0,3.0,21.0,6.0,250.0,2025,3,1,1,1,840.0,1.0,7.0,12.0,10125.0
P0237,2025-04,12.0,10125.0,3.0,21.0,6.0,250.0,2025,4,2,1,1,843.75,1.0,7.0,6.0,5175.0
P0237,2025-05,6.0,5175.0,3.0,21.0,6.0,250.0,2025,5,2,1,1,862.5,1.0,7.0,4.0,2790.0
P0237,2025-06,4.0,2790.0,3.0,21.0,6.0,250.0,2025,6,2,1,1,697.5,0.0,6.0,12.0,6480.0
P0237,2025-07,12.0,6480.0,3.0,21.0,6.0,250.0,2025,7,3,1,1,540.0,0.0,0.0,8.0,6660.0
P0237,2025-08,8.0,6660.0,3.0,21.0,6.0,250.0,2025,8,3,1,1,832.5,0.0,2.0,5.0,4500.0
P0237,2025-09,5.0,4500.0,3.0,21.0,6.0,250.0,2025,9,3,1,1,900.0,0.0,5.0,21.0,17685.0
P0237,2025-10,21.0,17685.0,3.0,21.0,6.0,250.0,2025,10,4,1,1,842.1428571428571,2.0,3.0,14.0,9990.0
P0237,2025-11,14.0,9990.0,3.0,21.0,6.0,250.0,2025,11,4,1,1,713.5714285714286,2.0,1.0,3.0,2430.0
P0237,2025-12,3.0,2430.0,3.0,21.0,6.0,250.0,2025,12,4,1,1,810.0,2.0,8.0,,
P0238,2024-01,6.0,3080.0,1.0,1.0,1.0,2910.0,2024,1,1,1,1,513.3333333333334,2.0,4.0,16.0,10675.0
P0238,2024-02,16.0,10675.0,1.0,1.0,1.0,2910.0,2024,2,1,1,1,667.1875,2.0,5.0,7.0,4515.0
P0238,2024-03,7.0,4515.0,1.0,1.0,1.0,2910.0,2024,3,1,1,1,645.0,1.0,7.0,11.0,7035.0
P0238,2024-04,11.0,7035.0,1.0,1.0,1.0,2910.0,2024,4,2,1,1,639.5454545454545,1.0,7.0,13.0,8540.0
P0238,2024-05,13.0,8540.0,1.0,1.0,1.0,2910.0,2024,5,2,1,1,656.9230769230769,1.0,7.0,16.0,7910.0
P0238,2024-06,16.0,7910.0,1.0,1.0,1.0,2910.0,2024,6,2,1,1,494.375,0.0,6.0,11.0,6020.0
P0238,2024-07,11.0,6020.0,1.0,1.0,1.0,2910.0,2024,7,3,1,1,547.2727272727273,0.0,0.0,7.0,4865.0
P0238,2024-08,7.0,4865.0,1.0,1.0,1.0,2910.0,2024,8,3,1,1,695.0,0.0,2.0,3.0,1925.0
P0238,2024-09,3.0,1925.0,1.0,1.0,1.0,2910.0,2024,9,3,1,1,641.6666666666666,0.0,5.0,11.0,7280.0
P0238,2024-10,11.0,7280.0,1.0,1.0,1.0,2910.0,2024,10,4,1,1,661.8181818181819,2.0,3.0,2.0,1260.0
P0238,2024-11,2.0,1260.0,1.0,1.0,1.0,2910.0,2024,11,4,1,1,630.0,2.0,1.0,6.0,4060.0
P0238,2024-12,6.0,4060.0,1.0,1.0,1.0,2910.0,2024,12,4,1,1,676.6666666666666,2.0,8.0,3.0,1680.0
P0238,2025-01,3.0,1680.0,1.0,1.0,1.0,2910.0,2025,1,1,1,1,560.0,2.0,4.0,3.0,2100.0
P0238,2025-02,3.0,2100.0,1.0,1.0,1.0,2910.0,2025,2,1,1,1,700.0,2.0,5.0,6.0,3990.0
P0238,2025-03,6.0,3990.0,1.0,1.0,1.0,2910.0,2025,3,1,1,1,665.0,1.0,7.0,12.0,7980.0
P0238,2025-04,12.0,7980.0,1.0,1.0,1.0,2910.0,2025,4,2,1,1,665.0,1.0,7.0,9.0,5985.0
P0238,2025-05,9.0,5985.0,1.0,1.0,1.0,2910.0,2025,5,2,1,1,665.0,1.0,7.0,18.0,9240.0
P0238,2025-06,18.0,9240.0,1.0,1.0,1.0,2910.0,2025,6,2,1,1,513.3333333333334,0.0,6.0,6.0,3430.0
P0238,2025-07,6.0,3430.0,1.0,1.0,1.0,2910.0,2025,7,3,1,1,571.6666666666666,0.0,0.0,7.0,4655.0
P0238,2025-08,7.0,4655.0,1.0,1.0,1.0,2910.0,2025,8,3,1,1,665.0,0.0,2.0,8.0,5285.0
P0238,2025-09,8.0,5285.0,1.0,1.0,1.0,2910.0,2025,9,3,1,1,660.625,0.0,5.0,11.0,7350.0
P0238,2025-10,11.0,7350.0,1.0,1.0,1.0,2910.0,2025,10,4,1,1,668.1818181818181,2.0,3.0,5.0,3010.0
P0238,2025-11,5.0,3010.0,1.0,1.0,1.0,2910.0,2025,11,4,1,1,602.0,2.0,1.0,3.0,1890.0
P0238,2025-12,3.0,1890.0,1.0,1.0,1.0,2910.0,2025,12,4,1,1,630.0,2.0,8.0,,
P0239,2024-01,4.0,2380.0,4.0,5.0,10.0,2170.0,2024,1,1,1,1,595.0,2.0,4.0,7.0,4550.0
P0239,2024-02,7.0,4550.0,4.0,5.0,10.0,2170.0,2024,2,1,1,1,650.0,2.0,5.0,18.0,11760.0
P0239,2024-03,18.0,11760.0,4.0,5.0,10.0,2170.0,2024,3,1,1,1,653.3333333333334,1.0,7.0,12.0,7735.0
P0239,2024-04,12.0,7735.0,4.0,5.0,10.0,2170.0,2024,4,2,1,1,644.5833333333334,1.0,7.0,11.0,6930.0
P0239,2024-05,11.0,6930.0,4.0,5.0,10.0,2170.0,2024,5,2,1,1,630.0,1.0,7.0,7.0,3570.0
P0239,2024-06,7.0,3570.0,4.0,5.0,10.0,2170.0,2024,6,2,1,1,510.0,0.0,6.0,12.0,6090.0
P0239,2024-07,12.0,6090.0,4.0,5.0,10.0,2170.0,2024,7,3,1,1,507.5,0.0,0.0,13.0,8820.0
P0239,2024-08,13.0,8820.0,4.0,5.0,10.0,2170.0,2024,8,3,1,1,678.4615384615385,0.0,2.0,4.0,2660.0
P0239,2024-09,4.0,2660.0,4.0,5.0,10.0,2170.0,2024,9,3,1,1,665.0,0.0,5.0,12.0,7980.0
P0239,2024-10,12.0,7980.0,4.0,5.0,10.0,2170.0,2024,10,4,1,1,665.0,2.0,3.0,3.0,1680.0
P0239,2024-11,3.0,1680.0,4.0,5.0,10.0,2170.0,2024,11,4,1,1,560.0,2.0,1.0,10.0,6580.0
P0239,2024-12,10.0,6580.0,4.0,5.0,10.0,2170.0,2024,12,4,1,1,658.0,2.0,8.0,10.0,5040.0
P0239,2025-01,10.0,5040.0,4.0,5.0,10.0,2170.0,2025,1,1,1,1,504.0,2.0,4.0,8.0,5425.0
P0239,2025-02,8.0,5425.0,4.0,5.0,10.0,2170.0,2025,2,1,1,1,678.125,2.0,5.0,7.0,4725.0
P0239,2025-03,7.0,4725.0,4.0,5.0,10.0,2170.0,2025,3,1,1,1,675.0,1.0,7.0,9.0,6125.0
P0239,2025-04,9.0,6125.0,4.0,5.0,10.0,2170.0,2025,4,2,1,1,680.5555555555555,1.0,7.0,7.0,4795.0
P0239,2025-05,7.0,4795.0,4.0,5.0,10.0,2170.0,2025,5,2,1,1,685.0,1.0,7.0,8.0,4200.0
P0239,2025-06,8.0,4200.0,4.0,5.0,10.0,2170.0,2025,6,2,1,1,525.0,0.0,6.0,17.0,8540.0
P0239,2025-07,17.0,8540.0,4.0,5.0,10.0,2170.0,2025,7,3,1,1,502.3529411764706,0.0,0.0,8.0,5040.0
P0239,2025-08,8.0,5040.0,4.0,5.0,10.0,2170.0,2025,8,3,1,1,630.0,0.0,2.0,10.0,6650.0
P0239,2025-09,10.0,6650.0,4.0,5.0,10.0,2170.0,2025,9,3,1,1,665.0,0.0,5.0,5.0,3290.0
P0239,2025-10,5.0,3290.0,4.0,5.0,10.0,2170.0,2025,10,4,1,1,658.0,2.0,3.0,12.0,5460.0
P0239,2025-11,12.0,5460.0,4.0,5.0,10.0,2170.0,2025,11,4,1,1,455.0,2.0,1.0,16.0,10780.0
P0239,2025-12,16.0,10780.0,4.0,5.0,10.0,2170.0,2025,12,4,1,1,673.75,2.0,8.0,,
P0240,2024-01,16.0,4640.0,3.0,23.0,7.0,1730.0,2024,1,1,1,1,290.0,2.0,4.0,15.0,5680.0
P0240,2024-02,15.0,5680.0,3.0,23.0,7.0,1730.0,2024,2,1,1,1,378.6666666666667,2.0,5.0,9.0,3520.0
P0240,2024-03,9.0,3520.0,3.0,23.0,7.0,1730.0,2024,3,1,1,1,391.1111111111111,1.0,7.0,4.0,1520.0
P0240,2024-04,4.0,1520.0,3.0,23.0,7.0,1730.0,2024,4,2,1,1,380.0,1.0,7.0,3.0,1200.0
P0240,2024-05,3.0,1200.0,3.0,23.0,7.0,1730.0,2024,5,2,1,1,400.0,1.0,7.0,6.0,1920.0
P0240,2024-06,6.0,1920.0,3.0,23.0,7.0,1730.0,2024,6,2,1,1,320.0,0.0,6.0,3.0,720.0
P0240,2024-07,3.0,720.0,3.0,23.0,7.0,1730.0,2024,7,3,1,1,240.0,0.0,0.0,3.0,1140.0
P0240,2024-08,3.0,1140.0,3.0,23.0,7.0,1730.0,2024,8,3,1,1,380.0,0.0,2.0,17.0,6640.0
P0240,2024-09,17.0,6640.0,3.0,23.0,7.0,1730.0,2024,9,3,1,1,390.5882352941176,0.0,5.0,4.0,1500.0
P0240,2024-10,4.0,1500.0,3.0,23.0,7.0,1730.0,2024,10,4,1,1,375.0,2.0,3.0,8.0,2360.0
P0240,2024-11,8.0,2360.0,3.0,23.0,7.0,1730.0,2024,11,4,1,1,295.0,2.0,1.0,16.0,5940.0
P0240,2024-12,16.0,5940.0,3.0,23.0,7.0,1730.0,2024,12,4,1,1,371.25,2.0,8.0,1.0,280.0
P0240,2025-01,1.0,280.0,3.0,23.0,7.0,1730.0,2025,1,1,1,1,280.0,2.0,4.0,1.0,400.0
P0240,2025-02,1.0,400.0,3.0,23.0,7.0,1730.0,2025,2,1,1,1,400.0,2.0,5.0,12.0,4420.0
P0240,2025-03,12.0,4420.0,3.0,23.0,7.0,1730.0,2025,3,1,1,1,368.3333333333333,1.0,7.0,5.0,1880.0
P0240,2025-04,5.0,1880.0,3.0,23.0,7.0,1730.0,2025,4,2,1,1,376.0,1.0,7.0,7.0,2600.0
P0240,2025-05,7.0,2600.0,3.0,23.0,7.0,1730.0,2025,5,2,1,1,371.42857142857144,1.0,7.0,6.0,1880.0
P0240,2025-06,6.0,1880.0,3.0,23.0,7.0,1730.0,2025,6,2,1,1,313.3333333333333,0.0,6.0,4.0,1360.0
P0240,2025-07,4.0,1360.0,3.0,23.0,7.0,1730.0,2025,7,3,1,1,340.0,0.0,0.0,8.0,2980.0
P0240,2025-08,8.0,2980.0,3.0,23.0,7.0,1730.0,2025,8,3,1,1,372.5,0.0,2.0,16.0,6100.0
P0240,2025-09,16.0,6100.0,3.0,23.0,7.0,1730.0,2025,9,3,1,1,381.25,0.0,5.0,1.0,380.0
P0240,2025-10,1.0,380.0,3.0,23.0,7.0,1730.0,2025,10,4,1,1,380.0,2.0,3.0,3.0,960.0
P0240,2025-11,3.0,960.0,3.0,23.0,7.0,1730.0,2025,11,4,1,1,320.0,2.0,1.0,4.0,1480.0
P0240,2025-12,4.0,1480.0,3.0,23.0,7.0,1730.0,2025,12,4,1,1,370.0,2.0,8.0,,
P0241,2024-01,11.0,10320.0,2.0,0.0,10.0,660.0,2024,1,1,1,1,938.1818181818181,2.0,4.0,4.0,4740.0
P0241,2024-02,4.0,4740.0,2.0,0.0,10.0,660.0,2024,2,1,1,1,1185.0,2.0,5.0,6.0,6780.0
P0241,2024-03,6.0,6780.0,2.0,0.0,10.0,660.0,2024,3,1,1,1,1130.0,1.0,7.0,5.0,5880.0
P0241,2024-04,5.0,5880.0,2.0,0.0,10.0,660.0,2024,4,2,1,1,1176.0,1.0,7.0,3.0,3420.0
P0241,2024-05,3.0,3420.0,2.0,0.0,10.0,660.0,2024,5,2,1,1,1140.0,1.0,7.0,3.0,3240.0
P0241,2024-06,3.0,3240.0,2.0,0.0,10.0,660.0,2024,6,2,1,1,1080.0,0.0,6.0,9.0,8280.0
P0241,2024-07,9.0,8280.0,2.0,0.0,10.0,660.0,2024,7,3,1,1,920.0,0.0,0.0,5.0,6000.0
P0241,2024-08,5.0,6000.0,2.0,0.0,10.0,660.0,2024,8,3,1,1,1200.0,0.0,2.0,5.0,5760.0
P0241,2024-09,5.0,5760.0,2.0,0.0,10.0,660.0,2024,9,3,1,1,1152.0,0.0,5.0,1.0,1200.0
P0241,2024-10,1.0,1200.0,2.0,0.0,10.0,660.0,2024,10,4,1,1,1200.0,2.0,3.0,8.0,6960.0
P0241,2024-11,8.0,6960.0,2.0,0.0,10.0,660.0,2024,11,4,1,1,870.0,2.0,1.0,12.0,14040.0
P0241,2024-12,12.0,14040.0,2.0,0.0,10.0,660.0,2024,12,4,1,1,1170.0,2.0,8.0,6.0,4440.0
P0241,2025-01,6.0,4440.0,2.0,0.0,10.0,660.0,2025,1,1,1,1,740.0,2.0,4.0,6.0,7200.0
P0241,2025-02,6.0,7200.0,2.0,0.0,10.0,660.0,2025,2,1,1,1,1200.0,2.0,5.0,3.0,3360.0
P0241,2025-03,3.0,3360.0,2.0,0.0,10.0,660.0,2025,3,1,1,1,1120.0,1.0,7.0,9.0,10380.0
P0241,2025-04,9.0,10380.0,2.0,0.0,10.0,660.0,2025,4,2,1,1,1153.3333333333333,1.0,7.0,9.0,10440.0
P0241,2025-05,9.0,10440.0,2.0,0.0,10.0,660.0,2025,5,2,1,1,1160.0,1.0,7.0,12.0,10800.0
P0241,2025-06,12.0,10800.0,2.0,0.0,10.0,660.0,2025,6,2,1,1,900.0,0.0,6.0,4.0,2880.0
P0241,2025-07,4.0,2880.0,2.0,0.0,10.0,660.0,2025,7,3,1,1,720.0,0.0,0.0,4.0,4800.0
P0241,2025-08,4.0,4800.0,2.0,0.0,10.0,660.0,2025,8,3,1,1,1200.0,0.0,2.0,7.0,8340.0
P0241,2025-09,7.0,8340.0,2.0,0.0,10.0,660.0,2025,9,3,1,1,1191.4285714285713,0.0,5.0,2.0,2400.0
P0241,2025-10,2.0,2400.0,2.0,0.0,10.0,660.0,2025,10,4,1,1,1200.0,2.0,3.0,4.0,3720.0
P0241,2025-11,4.0,3720.0,2.0,0.0,10.0,660.0,2025,11,4,1,1,930.0,2.0,1.0,11.0,12360.0
P0241,2025-12,11.0,12360.0,2.0,0.0,10.0,660.0,2025,12,4,1,1,1123.6363636363637,2.0,8.0,,
P0242,2024-01,8.0,6600.0,1.0,4.0,1.0,1180.0,2024,1,1,1,1,825.0,2.0,4.0,13.0,15060.0
P0242,2024-02,13.0,15060.0,1.0,4.0,1.0,1180.0,2024,2,1,1,1,1158.4615384615386,2.0,5.0,4.0,4500.0
P0242,2024-03,4.0,4500.0,1.0,4.0,1.0,1180.0,2024,3,1,1,1,1125.0,1.0,7.0,10.0,11400.0
P0242,2024-04,10.0,11400.0,1.0,4.0,1.0,1180.0,2024,4,2,1,1,1140.0,1.0,7.0,6.0,6600.0
P0242,2024-05,6.0,6600.0,1.0,4.0,1.0,1180.0,2024,5,2,1,1,1100.0,1.0,7.0,11.0,8640.0
P0242,2024-06,11.0,8640.0,1.0,4.0,1.0,1180.0,2024,6,2,1,1,785.4545454545455,0.0,6.0,13.0,10800.0
P0242,2024-07,13.0,10800.0,1.0,4.0,1.0,1180.0,2024,7,3,1,1,830.7692307692307,0.0,0.0,9.0,10320.0
P0242,2024-08,9.0,10320.0,1.0,4.0,1.0,1180.0,2024,8,3,1,1,1146.6666666666667,0.0,2.0,3.0,3240.0
P0242,2024-09,3.0,3240.0,1.0,4.0,1.0,1180.0,2024,9,3,1,1,1080.0,0.0,5.0,9.0,10320.0
P0242,2024-10,9.0,10320.0,1.0,4.0,1.0,1180.0,2024,10,4,1,1,1146.6666666666667,2.0,3.0,9.0,9000.0
P0242,2024-11,9.0,9000.0,1.0,4.0,1.0,1180.0,2024,11,4,1,1,1000.0,2.0,1.0,14.0,16560.0
P0242,2024-12,14.0,16560.0,1.0,4.0,1.0,1180.0,2024,12,4,1,1,1182.857142857143,2.0,8.0,10.0,9600.0
P0242,2025-01,10.0,9600.0,1.0,4.0,1.0,1180.0,2025,1,1,1,1,960.0,2.0,4.0,11.0,11880.0
P0242,2025-02,11.0,11880.0,1.0,4.0,1.0,1180.0,2025,2,1,1,1,1080.0,2.0,5.0,7.0,7680.0
P0242,2025-03,7.0,7680.0,1.0,4.0,1.0,1180.0,2025,3,1,1,1,1097.142857142857,1.0,7.0,11.0,12900.0
P0242,2025-04,11.0,12900.0,1.0,4.0,1.0,1180.0,2025,4,2,1,1,1172.7272727272727,1.0,7.0,0.0,0.0
P0242,2025-05,0.0,0.0,1.0,4.0,1.0,1180.0,2025,5,2,1,1,1180.0,1.0,7.0,5.0,5040.0
P0242,2025-06,5.0,5040.0,1.0,4.0,1.0,1180.0,2025,6,2,1,1,1008.0,0.0,6.0,9.0,8520.0
P0242,2025-07,9.0,8520.0,1.0,4.0,1.0,1180.0,2025,7,3,1,1,946.6666666666666,0.0,0.0,11.0,12300.0
P0242,2025-08,11.0,12300.0,1.0,4.0,1.0,1180.0,2025,8,3,1,1,1118.1818181818182,0.0,2.0,8.0,9420.0
P0242,2025-09,8.0,9420.0,1.0,4.0,1.0,1180.0,2025,9,3,1,1,1177.5,0.0,5.0,4.0,4500.0
P0242,2025-10,4.0,4500.0,1.0,4.0,1.0,1180.0,2025,10,4,1,1,1125.0,2.0,3.0,6.0,5400.0
